date,Hole Depth (MD) m,Bit Depth (MD) m,Block Position m,Mud Flow In L/min,Average Standpipe Pressure kPa,Average Hookload kkgf,Average Surface Torque kN.m,Average Rotary Speed rpm,Weight on Bit kkgf,Rate of Penetration m/h
2007-10-23 09:03:48,1383.492382,1381.939941,42.77000052,2982.479982,13038.00049,126.2510619,5.619999622,20,0,0
2007-10-23 09:03:52,1383.492382,1382.363203,42.77000052,2982.697511,13028.99971,126.2740046,5.687500035,19.25,0,0
2007-10-23 09:03:56,1383.492382,1382.363203,42.77000052,2982.77002,13056.00014,126.3428365,5.717499541,19,0,0
2007-10-23 09:04:00,1383.492382,1382.363203,42.77000052,2982.552491,13008.99964,126.3555878,5.517500124,19,0,0
2007-10-23 09:04:04,1383.492382,1382.786465,42.77000052,2982.554933,12998.50006,126.3377409,5.260000129,19.5,0,0
2007-10-23 09:04:08,1383.492382,1382.363203,42.77000052,2982.629884,13010.50072,126.3275416,5.142499861,20,0,0
2007-10-23 09:04:12,1383.492382,1382.363203,42.77000052,2982.702393,13023.25058,126.3479381,5.39249981,19.75,0,0
2007-10-23 09:04:16,1383.492382,1381.939941,42.77000052,2982.919923,13030.00031,126.3632312,5.489999729,19,0,0
2007-10-23 09:04:20,1383.492382,1382.50429,42.77000052,2982.919923,13030.16663,126.2867532,5.701666638,19.16666667,0,0
2007-10-23 09:04:24,1383.492382,1381.939941,42.77000052,2982.919923,12994.9997,126.1898813,5.480000572,20,0,0
2007-10-23 09:04:28,1383.492382,1382.362441,42.77000052,2993.112488,13244.00025,126.143996,5.757500578,20,0,0
2007-10-23 09:04:32,1383.492382,1382.362441,42.77000052,3150.485046,14421.99974,126.113402,5.77499978,22.25,0,0
2007-10-23 09:04:36,1383.492382,1382.357498,42.77000052,3364.762574,15908.25043,126.0700665,6.124999439,52.25,0,0
2007-10-23 09:04:40,1383.492382,1382.784941,42.77000052,3463.979981,16607.50046,125.8788678,6.82999935,83,0,0
2007-10-23 09:04:44,1383.492382,1382.357498,42.77000052,3510.392395,16994.00025,125.6596266,7.624999474,110.25,0,0
2007-10-23 09:04:48,1383.492382,1382.357498,42.77000052,3515.11493,17182.00035,125.5117711,8.382500046,129,0,0
2007-10-23 09:04:52,1383.492382,1381.930054,42.77000052,3515.669923,17197.00012,125.4352937,8.720000079,129,0,0
2007-10-23 09:04:56,1383.492382,1382.499775,42.77000052,3515.694947,17177.33332,125.4064006,8.353333803,129.1666667,0,0
2007-10-23 09:05:00,1383.492382,1381.930054,42.77000052,3515.820068,17211.00006,125.4250942,7.519999508,130,0,0
2007-10-23 09:05:04,1383.492382,1382.357345,42.77000052,3516.487488,17228.24974,125.4862785,7.557500417,130,0,0
2007-10-23 09:05:08,1383.492382,1382.357345,42.77000052,3516.484924,17274.50027,125.3690113,7.270000576,130,0,0
2007-10-23 09:05:12,1383.492382,1382.400017,42.77000052,3516.297484,17286.50016,125.2695892,6.982500058,130,0,0
2007-10-23 09:05:16,1383.492382,1383.012322,42.77000052,3516.33496,17306.99997,125.2925339,6.990000104,129.5,0,0
2007-10-23 09:05:20,1383.492382,1382.509288,42.77000052,3516.519958,17335.2501,125.3613638,7.065000225,129.25,0,0
2007-10-23 09:05:24,1383.492382,1382.519042,42.72250087,3516.702575,17342.75055,125.6213867,7.099999987,129.75,0,0
2007-10-23 09:05:28,1383.492382,1382.119995,42.58000191,3516.260008,17300,126.1490916,7.160000015,129,0,0
2007-10-23 09:05:32,1383.492382,1382.884706,42.47499978,3516.141642,17271.83304,126.665747,7.768333384,129.6666667,0.50306002,0
2007-10-23 09:05:36,1383.492382,1382.27002,42.43000038,3516.709961,17394.9997,126.6793488,8.049999591,129,0.69340711,0
2007-10-23 09:05:40,1383.492382,1383.294262,42.39666755,3516.41333,17367.33297,126.8085118,8.226666285,129.3333333,0.564243054,0
2007-10-23 09:05:44,1383.492382,1382.844015,42.34666832,3515.968384,17325.83288,127.0022563,8.491666327,129.8333334,0.370496969,0
2007-10-23 09:05:48,1383.492382,1382.908354,42.27000058,3515.820068,17332.99942,127.0591885,8.579999674,129.25,0.321210756,0
2007-10-23 09:05:52,1383.492382,1383.36589,42.22999962,3516.265015,17349.49951,127.1382178,8.199999832,129.5,0.239633303,0
2007-10-23 09:05:56,1383.492382,1382.940413,42.20249942,3516.709961,17342.24968,127.1713597,7.784999889,129.5,0.203943068,0
2007-10-23 09:06:00,1383.492382,1382.959085,42.17250069,3516.524964,17291.99982,127.0107534,7.752499577,128.25,0.372196353,0
2007-10-23 09:06:04,1383.492382,1382.550049,42.15000165,3515.96997,17291.99982,126.9648679,7.969999553,129,0.418083798,0
2007-10-23 09:06:08,1383.492382,1383.406885,42.13500031,3516.265015,17302.99988,127.0464431,8.220000181,129,0.33140774,0
2007-10-23 09:06:12,1383.492382,1382.579956,42.11999897,3516.560059,17313.99994,127.1280183,8.470000808,129,0.244731681,0
2007-10-23 09:06:16,1383.492382,1383.022581,42.11250021,3516.890015,17334.25027,126.9750633,8.237500062,129.75,0.397689151,0
2007-10-23 09:06:20,1383.492382,1383.046459,42.10249911,3516.33258,17275.74959,127.000556,8.055000526,129.25,0.37219624,0
2007-10-23 09:06:24,1383.508536,1383.069271,42.07749934,3515.779969,17300.50011,126.9572204,7.877500568,129,0.415534156,33.5246472
2007-10-23 09:06:28,1383.51829,1383.51829,42.04500004,3515.669923,17309.0004,126.9903585,8.04500069,129,0.382393563,33.5246472
2007-10-23 09:06:32,1383.528348,1383.114174,42.01333365,3515.719931,17276.33362,126.9597644,8.258334125,129.1666667,0.414684728,33.5246472
2007-10-23 09:06:36,1383.548465,1383.548465,41.99333313,3515.869954,17199.3332,126.6997396,8.253333868,129.6666667,0.67981083,33.5246472
2007-10-23 09:06:40,1383.548465,1382.719971,41.97999945,3515.96997,17147.99958,126.5263897,8.250000364,130,0.856561564,33.5246472
2007-10-23 09:06:44,1383.573052,1383.293518,41.97666606,3515.820028,17300.16684,126.3411381,8.439999494,130,1.033312373,33.5246472
2007-10-23 09:06:48,1383.581993,1382.75,41.95999909,3515.669923,17344.9997,126.2306711,8.94999968,130,1.142082085,33.5246472
2007-10-23 09:06:52,1383.60851,1383.189265,41.94499882,3515.894959,17217.49993,126.2153719,9.257499191,129.25,1.1573779,33.5246472
2007-10-23 09:06:56,1383.621922,1383.200976,41.93249996,3515.857544,17306.99959,126.1796859,8.519999646,129.75,1.193067796,33.5246472
2007-10-23 09:07:00,1383.648439,1383.229249,41.89999959,3516.150023,17332.24945,126.2000767,8.11249941,129.25,1.18032151,21.50364
2007-10-23 09:07:04,1383.66185,1383.66185,41.88500015,3516.33496,17243.99948,126.1439921,8.404999506,129.5,1.238955127,21.50364
2007-10-23 09:07:08,1383.676633,1383.260686,41.87500088,3516.299926,17133.74977,126.0369243,8.812499742,129.75,1.343475964,21.50364
2007-10-23 09:07:12,1383.699798,1383.279078,41.85250093,3516.04248,17123.50044,125.9375039,9.109999756,129.25,1.43779993,21.50364
2007-10-23 09:07:16,1383.70818,1382.869995,41.83000189,3516.260008,17347.00012,126.006332,9.34999987,130,1.376617009,21.50364
2007-10-23 09:07:20,1383.746585,1383.466227,41.81000147,3516.409952,17276.83309,126.0998065,9.045000036,129.1666667,1.281443276,21.50364
2007-10-23 09:07:24,1383.757558,1382.920044,41.79000085,3516.560059,17222.00012,125.9553432,8.560000003,129,1.417405396,21.50364
2007-10-23 09:07:28,1383.790476,1383.365208,41.76749906,3516.672486,17240.00054,125.8559232,8.829999623,129.75,1.516827854,21.2315298
2007-10-23 09:07:32,1383.806935,1383.388453,41.74500094,3516.815063,17343.49975,126.1439922,9.010000048,129.25,1.236405824,20.4151992
2007-10-23 09:07:36,1383.839854,1383.419927,41.71749975,3516.295104,17225.99945,126.0598653,9.19750018,129.75,1.315433976,20.4151992
2007-10-23 09:07:40,1383.856313,1383.856313,41.69499972,3516.040038,17175.49973,126.0216274,9.135000362,130,1.356222589,20.4151992
2007-10-23 09:07:44,1383.872925,1383.454778,41.67250068,3515.96997,17212.25014,126.0522194,9.11750048,129.75,1.328180262,20.4151992
2007-10-23 09:07:48,1383.897765,1383.478022,41.64500148,3515.96997,17342.75055,126.0165275,9.510000286,129,1.358771665,20.4151992
2007-10-23 09:07:52,1383.905995,1383.079956,41.63000097,3515.96997,17399.00055,125.8635724,9.810000428,129,1.519377043,20.4151992
2007-10-23 09:07:56,1383.9444,1383.798096,41.60500082,3515.96997,17329.66664,125.8380805,9.529999617,129.6666667,1.536372393,19.9755252
2007-10-23 09:08:00,1383.955373,1383.550049,41.56000151,3515.96997,17299.00055,125.8329821,9.369999541,129,1.539771463,19.5358512
2007-10-23 09:08:04,1383.988291,1383.774174,41.55249978,3515.857544,17352.24991,125.7794474,9.174999703,129.75,1.600954383,19.5358512
2007-10-23 09:08:08,1384.00475,1383.802363,41.51999865,3516.262451,17290.49988,125.7463034,9.237500198,129.25,1.628996598,19.5358512
2007-10-23 09:08:12,1384.037669,1383.823827,41.49500093,3516.634949,17168.00003,125.855923,8.964999433,129.75,1.516827967,19.5358512
2007-10-23 09:08:16,1384.054128,1384.054128,41.47500041,3516.410034,17188.50021,125.9196571,9.129999427,130,1.453095631,19.5358512
2007-10-23 09:08:20,1384.07074,1383.868687,41.45499898,3516.075072,17293.50013,125.9069119,9.529999956,130,1.46839122,19.5358512
2007-10-23 09:08:24,1384.095428,1383.986751,41.43249902,3515.96997,17430.49965,125.8100377,9.690000371,129.75,1.572912056,18.9325758
2007-10-23 09:08:28,1384.103506,1383.890015,41.40999998,3515.96997,17369.00024,125.8635724,8.999999534,129,1.519377043,18.731484
2007-10-23 09:08:32,1384.142114,1384.066549,41.38833297,3515.96997,17332.49995,126.1066062,8.950000358,129.8333333,1.267847222,18.731484
2007-10-23 09:08:36,1384.152883,1383.949951,41.36000059,3515.96997,17402.00043,125.9757417,9.13999994,130,1.397011429,18.731484
2007-10-23 09:08:40,1384.186106,1384.083044,41.33750155,3515.96997,17350.25025,126.0139779,9.222500107,129.25,1.358771892,18.731484
2007-10-23 09:08:44,1384.202566,1384.101283,41.31500159,3515.857544,17179.24996,126.0420221,9.137500489,129.75,1.338377471,18.731484
2007-10-23 09:08:48,1384.237922,1384.133976,41.28000073,3515.595033,17190.25001,125.9782879,9.250000162,130,1.404658997,18.5563764
2007-10-23 09:08:52,1384.25621,1384.25621,41.26000029,3515.670044,17270.50018,125.8074878,9.360000384,129.5,1.570362867,18.0310536
2007-10-23 09:08:56,1384.274651,1384.176575,41.24250034,3515.857544,17310.7502,125.5678578,9.215000738,129.25,1.807446866,18.0310536
2007-10-23 09:09:00,1384.302235,1384.200673,41.21500099,3516.04248,17241.5001,125.361364,8.495000735,130,2.019037955,18.0310536
2007-10-23 09:09:04,1384.311379,1384.109985,41.20000071,3516.260008,17207.00073,125.5678538,8.180000839,130,1.804897564,18.0310536
2007-10-23 09:09:08,1384.354356,1384.284941,41.1683323,3516.510051,17267.00033,125.6664256,8.233333294,129.3333333,1.706324987,18.0310536
2007-10-23 09:09:12,1384.366548,1384.180054,41.13000095,3516.560059,17286.99951,125.7514031,8.779999091,130,1.62134869,18.0310536
2007-10-23 09:09:16,1384.403124,1384.301538,41.11500068,3516.447448,17130.24979,125.8278805,9.252499951,129.25,1.544869955,17.8980084
2007-10-23 09:09:20,1384.421412,1384.330701,41.07999981,3515.967529,17086.24993,125.6162909,9.379999716,129.75,1.764109064,17.4988728
2007-10-23 09:09:24,1384.457988,1384.358999,41.05499927,3515.932495,17216.49971,125.5907985,9.167500335,129.25,1.784503484,17.4988728
2007-10-23 09:09:28,1384.476581,1384.476581,41.02499964,3515.96997,17287.99973,125.7412077,8.750000263,129,1.631546127,17.4988728
2007-10-23 09:09:32,1384.495022,1384.411761,40.99333325,3515.894979,17298.16641,125.9213584,8.439999946,129,1.453095782,17.4988728
2007-10-23 09:09:36,1384.53175,1384.53175,40.97333274,3515.670004,17241.66616,126.064118,8.560000003,129,1.3154339,17.4988728
2007-10-23 09:09:40,1384.53175,1384.339966,40.95999906,3515.520021,17203.99933,126.159291,8.640000041,129,1.223659312,17.4988728
2007-10-23 09:09:44,1384.574219,1384.511547,40.92166507,3515.795044,17229.33375,125.48118,9.193333073,130.3333333,1.893273158,16.9959528
2007-10-23 09:09:48,1384.586614,1384.420044,40.8899993,3515.96997,17088.00049,125.4352937,9.680000536,129,1.937460841,16.9959528
2007-10-23 09:09:52,1384.62319,1384.526622,40.88250053,3515.96997,17030.99976,125.6494331,9.380000393,129.75,1.723320451,16.9959528
2007-10-23 09:09:56,1384.641782,1384.560882,40.84250163,3515.96997,17182.24984,125.4301958,9.482500569,130,1.942559447,16.9959528
2007-10-23 09:10:00,1384.680492,1384.680492,40.81333418,3516.116617,17203.66669,125.44889,9.270000284,130,1.927263632,16.9959528
2007-10-23 09:10:04,1384.700304,1384.700304,40.79666649,3516.263264,17168.33343,125.5644565,8.989999925,130,1.815094774,16.9959528
2007-10-23 09:10:08,1384.720116,1384.634979,40.77249913,3516.33496,17152.25029,125.6621782,8.792499733,130,1.718221732,16.5564312
2007-10-23 09:10:12,1384.749987,1384.660052,40.7425004,3516.110106,17250.00038,125.651981,9.072500204,129.75,1.720771148,16.5564312
2007-10-23 09:10:16,1384.760045,1384.589966,40.72000136,3516.110106,17369.99969,125.7819934,9.170000124,129,1.59075706,16.5564312
2007-10-23 09:10:20,1384.806679,1384.750023,40.68166738,3516.136677,17195.66651,126.098108,8.683333339,129.6666667,1.281443351,16.5564312
2007-10-23 09:10:24,1384.82009,1384.660034,40.65000161,3515.669923,17091.99982,125.5576543,8.56999916,129,1.815094774,16.5564312
2007-10-23 09:10:28,1384.85941,1384.85941,40.62666836,3515.966635,17167.33297,125.5610541,8.88666626,129.3333333,1.811695704,16.5564312
2007-10-23 09:10:32,1384.879222,1384.804602,40.59166848,3516.411703,17280.3327,125.5661539,9.361666909,129.8333334,1.806597099,16.2165792
2007-10-23 09:10:36,1384.91915,1384.834575,40.56500158,3516.560059,17245.25032,125.7896428,9.662499637,129.25,1.590757174,16.2165792
2007-10-23 09:10:40,1384.939267,1384.939267,40.54500014,3516.410034,17209.0004,125.9196571,9.670000022,129.5,1.463292615,16.2165792
2007-10-23 09:10:44,1384.959079,1384.87946,40.52249912,3516.222533,17229.99993,125.9171072,9.657500398,130.25,1.465841917,16.2165792
2007-10-23 09:10:48,1384.988797,1384.904381,40.48999982,3516.26007,17333.99964,125.7947385,9.642499628,130.5,1.588207984,16.2165792
2007-10-23 09:10:52,1384.998703,1384.849976,40.45999904,3516.709961,17349.00055,125.9553432,9.34999987,129,1.427602606,16.181832
2007-10-23 09:10:56,1385.045033,1384.995595,40.41999887,3516.586629,17134.49961,125.7870904,9.020000109,129.8333333,1.587358292,16.181832
2007-10-23 09:11:00,1385.058444,1384.930054,40.38000093,3515.96997,17153.99933,125.516865,9.050000744,130,1.855883614,16.181832
2007-10-23 09:11:04,1385.098373,1385.019157,40.37249942,3515.96997,17291.24947,125.5551066,9.080000251,129.25,1.825291984,16.181832
2007-10-23 09:11:08,1385.118185,1385.054088,40.3324996,3516.075072,17275.50011,125.3001794,9.382499844,129,2.082770518,16.181832
2007-10-23 09:11:12,1385.157809,1385.078905,40.31250106,3516.33496,17222.74971,125.1574199,9.262499787,129.75,2.225530779,17.5178466
2007-10-23 09:11:16,1385.177621,1385.177621,40.28499995,3516.189941,17280.50003,125.22625,8.93000001,130,2.151601346,21.5258904
2007-10-23 09:11:20,1385.197586,1385.1338,40.25249867,3515.96997,17368.00041,125.3435171,8.615000114,130,2.029235392,21.5258904
2007-10-23 09:11:24,1385.227608,1385.158811,40.22249972,3515.96997,17354.24996,125.4327439,8.672500014,129.75,1.940010144,21.5258904
2007-10-23 09:11:28,1385.237666,1385.109985,40.20000068,3515.96997,17141.99982,125.4250942,9.340000713,129,1.947658052,21.5258904
2007-10-23 09:11:32,1385.283894,1385.238136,40.16666547,3515.96997,17217.16716,125.5236657,9.386666837,129.8333333,1.850785086,21.5258904
2007-10-23 09:11:36,1385.297102,1385.189941,40.11999891,3515.96997,17321.00067,125.3231239,9.13999994,130,2.059826909,21.5258904
2007-10-23 09:11:40,1385.418668,1385.418668,40.11250014,3515.96997,17317.25045,124.9942653,8.877499688,129.25,2.388685233,22.072092
2007-10-23 09:11:44,1385.52002,1385.448441,40.08000001,3515.857544,17247.7501,125.0911358,8.849999633,129,2.284164283,22.072092
2007-10-23 09:11:48,1385.554993,1385.483359,40.04750055,3515.820068,17293.99986,125.5958941,8.89249978,129.75,1.776855464,22.072092
2007-10-23 09:11:52,1385.569946,1385.416584,40.02499961,3515.965087,17322.49985,125.8941627,8.964999772,130,1.47858843,22.072092
2007-10-23 09:11:56,1385.599975,1385.528244,40.00249874,3516.110106,17298.99979,126.0216292,9.069999737,130,1.351123871,22.072092
2007-10-23 09:12:00,1385.630005,1385.553165,39.96999944,3516.147582,17186.49979,125.8661222,9.104999839,130.25,1.506630644,22.4008188
2007-10-23 09:12:04,1385.670044,1385.670044,39.93999866,3516.260008,17110.00061,125.6290343,8.849999971,131,1.743714757,22.5103944
2007-10-23 09:12:08,1385.689982,1385.58409,39.90833289,3516.260008,17285.83348,125.2262497,8.785000477,129.3333333,2.155000189,22.5103944
2007-10-23 09:12:12,1385.73999,1385.73999,39.8699989,3516.260008,17261.00006,125.0070068,8.499999635,129,2.375938606,22.5103944
2007-10-23 09:12:16,1385.75,1385.66785,39.85499863,3516.260008,17205.49965,125.274687,8.410000101,129,2.100615295,22.5103944
2007-10-23 09:12:20,1385.77002,1385.687765,39.835001,3516.260008,17249.24965,125.5704038,8.755000181,129.75,1.809996283,22.5103944
2007-10-23 09:12:24,1385.804993,1385.732846,39.79249954,3516.372436,17309.7496,125.9910352,9.607499866,129.25,1.391912711,22.9547928
2007-10-23 09:12:28,1385.829956,1385.655242,39.76000024,3516.260009,17249.49951,125.9349525,9.92999981,129.5,1.447997026,22.9547928
2007-10-23 09:12:32,1385.869995,1385.782736,39.73500161,3516.185058,17181.99959,125.7310104,9.770000074,129.75,1.649390905,22.9547928
2007-10-23 09:12:36,1385.890015,1385.802499,39.71250066,3516.33496,17212.5,125.6570787,8.972500496,129.25,1.715672543,22.9547928
2007-10-23 09:12:40,1385.920044,1385.920044,39.68999865,3516.110106,17250,125.7106134,8.73999975,130,1.66213753,22.9547928
2007-10-23 09:12:44,1385.933309,1385.823294,39.6666655,3515.993326,17309.83378,125.5661565,9.084999603,130,1.813395239,22.9547928
2007-10-23 09:12:48,1385.979981,1385.979981,39.63000121,3515.96997,17180.99976,125.7819934,9.649998996,130,1.59075706,23.3525568
2007-10-23 09:12:52,1385.994996,1385.912332,39.6074992,3515.96997,17225.24949,125.8278846,9.537499324,129.25,1.544869955,23.3525568
2007-10-23 09:12:56,1386.03003,1385.942257,39.57000072,3515.96997,17260.24971,125.8278828,9.454999158,129,1.544870068,23.3525568
2007-10-23 09:13:00,1386.070008,1385.98218,39.53000067,3515.96997,17213.75046,125.9375021,9.342500163,129,1.43525074,23.3525568
2007-10-23 09:13:04,1386.089966,1385.894206,39.51000023,3515.96997,17140.00015,125.9808415,9.170000124,129.5,1.391912824,23.3525568
2007-10-23 09:13:08,1386.109985,1386.021908,39.49499995,3515.96997,17077.49977,125.955349,9.007499581,129.75,1.417405623,23.4487212
2007-10-23 09:13:12,1386.130005,1386.041976,39.46749984,3515.96997,17096.00029,125.7616005,9.092499536,129,1.61115148,23.5448856
2007-10-23 09:13:16,1386.180054,1386.180054,39.43000029,3515.96997,17210.00061,125.4556845,9.550000643,129,1.917066421,23.5448856
2007-10-23 09:13:20,1386.199992,1386.072304,39.39833452,3515.795044,17189.9999,125.5712549,9.288333655,129.5,1.809996169,23.5448856
2007-10-23 09:13:24,1386.25,1386.25,39.36000053,3515.520021,17194.00024,126.0675125,9.180000637,128,1.315433749,23.5448856
2007-10-23 09:13:28,1386.25,1386.053311,39.33666728,3515.670004,17187.33368,125.9825362,9.046666788,128.3333333,1.397011127,23.5448856
2007-10-23 09:13:32,1386.284973,1386.196687,39.30166739,3515.894979,17177.33383,125.8550718,8.846666016,128.8333334,1.519377194,23.644098
2007-10-23 09:13:36,1386.329956,1386.226509,39.27500049,3515.96997,17195.00046,125.6672778,8.682499172,129,1.705475446,23.7433104
2007-10-23 09:13:40,1386.339966,1386.132559,39.25500104,3516.040038,17172.49985,125.5678538,8.679999382,129,1.809996396,23.7433104
2007-10-23 09:13:44,1386.369995,1386.271394,39.23000142,3516.185058,17163.74932,125.6035419,8.79499986,128.75,1.776855577,23.7433104
2007-10-23 09:13:48,1386.410034,1386.301167,39.19000046,3516.187439,17221.24977,125.9120096,8.970000367,128.5,1.460743312,23.7433104
2007-10-23 09:13:52,1386.449951,1386.449951,39.15999991,3515.520021,17207.00073,126.0573212,8.729999236,130,1.315433749,23.7433104
2007-10-23 09:13:56,1386.449951,1386.242135,39.12999921,3515.744996,17269.00024,125.9604468,8.964999772,129.5,1.412306791,23.8083852
2007-10-23 09:14:00,1386.51001,1386.51001,39.09999851,3515.96997,17330.99975,125.8635724,9.200000307,129,1.509179833,23.87346
2007-10-23 09:14:04,1386.525025,1386.416004,39.07749947,3515.96997,17257.50008,125.901814,8.974999946,129,1.470940635,23.87346
2007-10-23 09:14:08,1386.554993,1386.441016,39.04750075,3515.96997,17200,125.7080657,9.170000463,129,1.664686719,23.87346
2007-10-23 09:14:12,1386.579956,1386.470686,39.02500057,3515.96997,17184.50012,125.4480368,9.35000021,128.25,1.932362123,23.87346
2007-10-23 09:14:16,1386.589966,1386.371522,38.99500086,3515.96997,17227.50015,125.4862786,9.624999747,128.5,1.896672001,23.87346
2007-10-23 09:14:20,1386.640015,1386.530153,38.96250064,3515.96997,17252.24991,125.6086456,9.81249954,129.25,1.774306048,23.8987584
2007-10-23 09:14:24,1386.670044,1386.557664,38.93499853,3515.96997,17204.7493,125.7182611,9.397499936,129.5,1.662137304,23.8987584
2007-10-23 09:14:28,1386.689941,1386.689941,38.91999826,3515.96997,17239.99939,125.8635724,8.670000225,128,1.509179833,23.8987584
2007-10-23 09:14:32,1386.72998,1386.588309,38.86500035,3515.96997,17310.66641,126.266361,9.001666739,129,1.113190217,23.8987584
