date,Average Hookload kkgf,Hole depth (MD) m,Weight on Bit kkgf,Block Position m,Average Rotary Speed rpm,Average Surface Torque kN.m,Bit Depth (MD) m,Average Standpipe Pressure kPa,Mud Flow In L/min,Rate of Penetration m/h
2007-07-07 02:57:30,106.0760101,517.135022925,1.424020846,19.882474115,89.0,4.65975260025,517.135022925,472.8774214,2968.74343,10.0997004
2007-07-07 02:57:45,106.10194586666667,517.175115,1.398085082,19.8419466,89.0,4.680791989333334,517.175115,474.2946634,2968.74343,10.071163499999999
2007-07-07 02:58:00,105.5871752,517.2121863,1.9128557229999998,19.8048753,89.0,4.62562714675,517.2121863,470.59347149999996,2968.74343,10.02729135
2007-07-07 02:58:15,105.03637225,517.256145525,2.4636586080000002,19.760981377500002,89.0,4.576436377,517.256145525,467.5740295,2968.74343,9.986552925
2007-07-07 02:58:30,104.6355951,517.306472925,2.86443581675,19.7109805725,89.0,4.58266466525,517.306472925,469.396553975,2968.74343,9.9834192
2007-07-07 02:58:45,104.37551660000001,517.3504131,3.124514342,19.6672581,89.0,4.605713570333333,517.3504131,468.8193643,2968.74343,10.0111179
2007-07-07 02:59:00,104.31459344999999,517.3929517500001,3.18543746725,19.62471945,89.0,4.66265792425,517.3929517500001,461.92977805,2968.74343,10.10806335
2007-07-07 02:59:15,104.29262457499999,517.44241235,3.207357723,19.575258847500002,89.0,4.70885257875,517.44241235,455.609871125,2968.74343,10.198084125
2007-07-07 02:59:30,104.46128602499999,517.495252975,3.03845328925,19.522418227499998,89.0,4.67950880475,517.495252975,455.505587975,2968.74343,10.2050088
2007-07-07 02:59:45,104.59102966666667,517.5406082999999,2.908604373333333,19.477101,89.0,4.655709358,517.5406082999999,455.90031286666664,2968.74343,10.288181100000001
2007-07-07 03:00:00,104.64143515,517.58314695,2.85839736825,19.4346957,89.0,4.6503708244999995,517.58314695,456.37691295,2968.74343,10.57928415
2007-07-07 03:00:15,104.711422,517.633815875,2.7885947677500003,19.384183265,89.0,4.64192722575,517.633815875,456.78253395,2968.74343,10.9570034675
2007-07-07 03:00:30,104.830931425,517.69269805,2.66909950225,19.325473885,89.0,4.62411395675,517.69269805,456.631895775,2968.74343,11.5148432575
2007-07-07 03:00:45,104.92453343333334,517.7437194,2.575497476666667,19.2745995,90.875,4.610797887666666,517.7437194,472.56666483333333,3029.669163,11.8728744
2007-07-07 03:01:00,104.981686075,517.7919921,2.5183448385,19.22646015,97.4375,4.6048661845000005,517.7919921,528.769278925,3242.909228,11.8728744
2007-07-07 03:01:15,105.016677475,517.8482794,2.483353427,19.1701986975,103.53125,4.60589515325,517.8482794,581.080787475,3440.91785975,11.9687557725
2007-07-07 03:01:30,104.93036537500001,517.90904075,2.569665575,19.108957027499997,104.0,4.638156357,517.90904075,585.712094475,3456.149293,12.4481626275
2007-07-07 03:01:45,104.8978849,517.9617276,2.6021460283333333,19.0560198,104.125,4.677910876,517.9617276,586.7102337,3458.918795,12.8022096
2007-07-07 03:02:00,104.995123775,518.0124006,2.50490716425,19.005613500000003,104.5625,4.7407869335,518.0124006,588.764440475,3468.6120527499997,12.922758
2007-07-07 03:02:15,105.102864075,518.0715699,2.39716682675,18.94669185,104.96875,4.797864448,518.0715699,590.8979677,3477.6129345,13.0724148
2007-07-07 03:02:30,105.197045275,518.1357684,2.30298566075,18.8825124,105.0,4.7958186155,518.1357684,592.174944425,3478.30531,13.2696204
2007-07-07 03:02:45,105.21403879999998,518.1928041,2.2859921466666666,18.8254767,105.0,4.7834951986666665,518.1928041,593.2559439,3478.30531,13.3953504
2007-07-07 03:03:00,105.06996649999999,518.25107805,2.4300644235,18.76720275,105.0,4.7556161925,518.25107805,594.4021973,3478.30531,13.3953504
2007-07-07 03:03:15,104.935796275,518.3179258499999,2.5642346165,18.7003875975,104.89285715,4.716218786,518.3179258499999,595.454755875,3478.30531,13.536461915
2007-07-07 03:03:30,104.923561475,518.385769725,2.57646946075,18.6327070275,104.35714285,4.64667864175,518.385769725,595.4775332,3478.30531,14.242019485
2007-07-07 03:03:45,104.90100336666666,518.4432354,2.5990275813333334,18.5753121,104.0,4.634355225,518.4432354,595.4648518,3478.30531,14.7467193
2007-07-07 03:04:00,104.826585825,518.4957753,2.67344507925,18.52263885,104.0,4.748837103,518.4957753,595.5583619500001,3478.30531,14.86686765
2007-07-07 03:04:15,104.76161475,518.55827835,2.738416111,18.4599793175,104.10714285,4.8533985095,518.55827835,595.1864452,3478.30531,14.9271949175
2007-07-07 03:04:30,104.776953925,518.6306112,2.72307699425,18.3874736575,104.64285715,4.8528598135,518.6306112,592.899386475,3478.30531,14.6795816575
2007-07-07 03:04:45,104.81856293333334,518.6915712,2.6814679943333335,18.326404800000002,105.0,4.8373889619999995,518.6915712,591.4391753666666,3478.30531,14.546732400000002
2007-07-07 03:05:00,104.9160002,518.7449111999999,2.58403068325,18.2730648,105.0,4.80357825225,518.7449111999999,591.6804919,3478.30531,14.679549
2007-07-07 03:05:15,105.04122612500001,518.808222525,2.4588047645,18.209753485,104.89285715,4.77043939825,518.808222525,592.203754725,3478.30531,14.8380504425
2007-07-07 03:05:30,105.221928025,518.880939075,2.2781028795,18.137036915,104.35714285,4.75930837525,518.880939075,593.7169077,3478.30531,15.0233960575
2007-07-07 03:05:45,105.32267416666666,518.9431455,2.1773567743333335,18.0748305,104.125,4.757904135333334,518.9431455,594.5866321,3478.30531,15.1406352
2007-07-07 03:06:00,105.269887325,519.00008595,2.2301435862499996,18.01789005,104.5625,4.7733265647500005,519.00008595,594.1401965499999,3478.30531,15.1406352
2007-07-07 03:06:15,105.226314125,519.065564875,2.273716803,17.9523458025,104.96875,4.77007018075,519.065564875,594.02704865,3478.30531,15.1728351425
2007-07-07 03:06:30,105.24975917500001,519.1326603499999,2.2502717477500003,17.8849237725,105.0,4.68328572625,519.1326603499999,595.5021573500001,3478.30531,15.333834857500001
2007-07-07 03:06:45,105.29387106666667,519.1897668,2.20615989,17.827675799999998,105.0,4.649099745,519.1897668,596.8506980000001,3478.30531,15.3674826
2007-07-07 03:07:00,105.38475965,519.2425734,2.1152713185,17.775135900000002,105.0,4.7345162755,519.2425734,598.054264075,3478.30531,15.1095837
2007-07-07 03:07:15,105.545505475,519.303136075,1.954525472,17.7147882225,105.0,4.812960028,519.303136075,598.5823593499999,3478.30531,14.800448464999999
2007-07-07 03:07:30,105.933744075,519.364547825,1.566286853,17.6532322275,105.0,4.814703223,519.364547825,595.720819625,3478.30531,14.433738685
2007-07-07 03:07:45,106.05942156666667,519.4195479,1.4406093670000002,17.5981614,105.0,4.800781878,519.4195479,593.7877020666666,3478.30531,14.2015464
2007-07-07 03:08:00,105.60855075,519.47755515,1.8914801832500001,17.540287499999998,105.0,4.76222580525,519.47755515,593.89931095,3478.30531,14.2015464
2007-07-07 03:08:15,105.1566917,519.54503705,2.3433391822500003,17.4728641075,105.0,4.7265690035,519.54503705,594.1056304,3478.30531,14.2228388575
2007-07-07 03:08:30,104.95852045,519.617270575,2.5415104485,17.4003135425,105.0,4.72454132925,519.617270575,594.627015625,3478.30531,14.3293011425
